-36.5,141.0,2024-05-04,2024-05-17
-36.5,141.0,2024-05-18,2024-05-28
-36.5,141.0,2024-06-05,2024-06-06
-36.5,141.0,2024-08-12,2024-08-18
-36.5,141.0,2024-09-06,2024-09-06
-36.5,141.0,2024-10-04,2024-10-10
-36.5,141.0,2024-10-19,2024-10-29
-36.5,141.0,2025-02-04,2025-02-04
-36.5,141.0,2025-03-03,2025-03-03
-36.5,141.0,2025-03-18,2025-03-28
-36.5,141.0,2025-04-01,2025-04-14
-36.5,141.0,2025-04-15,2025-04-24
-36.5,141.0,2025-05-01,2025-05-13
-36.5,141.0,2025-05-18,2025-05-29
-36.5,141.0,2025-06-02,2025-06-02
-36.5,141.0,2025-07-10,2025-07-10
-36.5,141.0,2025-08-02,2025-08-02
-36.5,141.0,2025-08-22,2025-09-02
-36.5,141.0,2025-09-26,2025-09-26
-36.5,141.0,2025-10-15,2025-10-28
-36.5,141.0,2025-11-24,2025-11-24
-36.5,141.0,2026-03-06,2026-03-13
-36.5,141.0,2026-03-23,2026-04-04
-36.5,141.0,2026-04-07,2026-04-18
-36.5,141.0,2026-04-21,2026-04-27
-36.5,141.5,2024-01-25,2024-01-28
-36.5,141.5,2024-03-13,2024-03-26
-36.5,141.5,2024-03-27,2024-04-06
-36.5,141.5,2024-04-12,2024-04-22
-36.5,141.5,2024-04-28,2024-05-07
-36.5,141.5,2024-05-14,2024-05-27
-36.5,141.5,2024-06-05,2024-06-06
-36.5,141.5,2024-10-20,2024-10-20
-36.5,141.5,2025-01-27,2025-02-08
-36.5,141.5,2025-03-13,2025-03-26
-36.5,141.5,2025-03-27,2025-04-08
-36.5,141.5,2025-04-10,2025-04-23
-36.5,141.5,2025-04-24,2025-05-04
-36.5,141.5,2025-05-11,2025-05-23
-36.5,141.5,2025-05-28,2025-05-28
-36.5,141.5,2025-06-11,2025-06-23
-36.5,141.5,2025-09-14,2025-09-14
-36.5,141.5,2025-10-01,2025-10-01
-36.5,141.5,2025-11-01,2025-11-05
-36.5,141.5,2026-03-09,2026-03-22
-36.5,141.5,2026-03-23,2026-04-04
-36.5,141.5,2026-04-07,2026-04-20
-36.5,141.5,2026-04-21,2026-04-27
-36.5,142.0,2024-01-16,2024-01-16
-36.5,142.0,2024-02-04,2024-02-09
-36.5,142.0,2024-03-18,2024-03-28
-36.5,142.0,2024-04-05,2024-04-17
-36.5,142.0,2024-04-20,2024-05-03
-36.5,142.0,2024-05-05,2024-05-14
-36.5,142.0,2024-05-22,2024-05-28
-36.5,142.0,2024-06-29,2024-07-04
-36.5,142.0,2024-08-11,2024-08-17
-36.5,142.0,2024-09-15,2024-09-15
-36.5,142.0,2024-10-08,2024-10-08
-36.5,142.0,2025-01-27,2025-01-31
-36.5,142.0,2025-03-13,2025-03-26
-36.5,142.0,2025-04-02,2025-04-12
-36.5,142.0,2025-04-16,2025-04-17
-36.5,142.0,2025-05-01,2025-05-14
-36.5,142.0,2025-05-21,2025-06-02
-36.5,142.0,2025-06-04,2025-06-04
-36.5,142.0,2025-07-27,2025-08-07
-36.5,142.0,2025-09-21,2025-09-21
-36.5,142.0,2026-01-10,2026-01-10
-36.5,142.0,2026-03-18,2026-03-30
-36.5,142.0,2026-04-02,2026-04-15
-36.5,142.0,2026-04-21,2026-04-25
-36.5,142.5,2024-03-21,2024-03-31
-36.5,142.5,2024-04-04,2024-04-17
-36.5,142.5,2024-04-21,2024-05-02
-36.5,142.5,2024-05-07,2024-05-16
-36.5,142.5,2024-05-21,2024-05-28
-36.5,142.5,2024-09-16,2024-09-16
-36.5,142.5,2024-09-30,2024-09-30
-36.5,142.5,2025-03-13,2025-03-19
-36.5,142.5,2025-03-29,2025-04-11
-36.5,142.5,2025-04-15,2025-04-23
-36.5,142.5,2025-04-30,2025-05-13
-36.5,142.5,2025-05-19,2025-05-25
-36.5,142.5,2025-11-01,2025-11-01
-36.5,142.5,2026-03-30,2026-04-07
-36.5,142.5,2026-04-16,2026-04-27
-36.5,143.0,2024-02-05,2024-02-05
-36.5,143.0,2024-03-26,2024-04-05
-36.5,143.0,2024-04-10,2024-04-22
-36.5,143.0,2024-04-26,2024-05-09
-36.5,143.0,2024-05-14,2024-05-27
-36.5,143.0,2024-05-28,2024-06-06
-36.5,143.0,2024-09-14,2024-09-14
-36.5,143.0,2024-10-26,2024-10-26
-36.5,143.0,2025-03-18,2025-03-24
-36.5,143.0,2025-04-02,2025-04-15
-36.5,143.0,2025-04-22,2025-05-02
-36.5,143.0,2025-05-06,2025-05-13
-36.5,143.0,2025-09-30,2025-09-30
-36.5,143.0,2026-03-23,2026-04-04
-36.5,143.0,2026-04-08,2026-04-21
-36.5,143.0,2026-04-22,2026-04-27
-36.5,143.5,2024-03-25,2024-04-07
-36.5,143.5,2024-04-09,2024-04-22
-36.5,143.5,2024-04-25,2024-05-07
-36.5,143.5,2024-05-12,2024-05-25
-36.5,143.5,2024-05-27,2024-05-29
-36.5,143.5,2024-07-02,2024-07-03
-36.5,143.5,2024-09-07,2024-09-07
-36.5,143.5,2024-10-11,2024-10-20
-36.5,143.5,2024-10-29,2024-10-29
-36.5,143.5,2024-12-10,2024-12-10
-36.5,143.5,2025-02-09,2025-02-10
-36.5,143.5,2025-04-10,2025-04-23
-36.5,143.5,2025-05-01,2025-05-08
-36.5,143.5,2025-05-15,2025-05-15
-36.5,143.5,2025-06-13,2025-06-13
-36.5,143.5,2025-09-01,2025-09-01
-36.5,143.5,2025-10-11,2025-10-15
-36.5,143.5,2025-10-27,2025-11-02
-36.5,143.5,2025-12-18,2025-12-18
-36.5,143.5,2026-03-28,2026-04-09
-36.5,143.5,2026-04-13,2026-04-23
-36.5,143.5,2026-04-27,2026-04-27
-36.5,144.0,2024-02-03,2024-02-06
-36.5,144.0,2024-03-31,2024-04-13
-36.5,144.0,2024-04-14,2024-04-26
-36.5,144.0,2024-04-28,2024-05-07
-36.5,144.0,2024-05-14,2024-05-21
-36.5,144.0,2024-08-22,2024-08-22
-36.5,144.0,2024-09-05,2024-09-05
-36.5,144.0,2024-09-21,2024-09-21
-36.5,144.0,2024-10-29,2024-10-30
-36.5,144.0,2024-12-09,2024-12-09
-36.5,144.0,2024-12-25,2024-12-25
-36.5,144.0,2025-04-08,2025-04-17
-36.5,144.0,2025-04-23,2025-05-06
-36.5,144.0,2025-05-10,2025-05-22
-36.5,144.0,2025-05-25,2025-05-29
-36.5,144.0,2025-07-13,2025-07-13
-36.5,144.0,2025-12-24,2025-12-25
-36.5,144.0,2026-03-31,2026-04-13
-36.5,144.0,2026-04-15,2026-04-27
-36.5,144.5,2024-02-09,2024-02-09
-36.5,144.5,2024-03-21,2024-03-31
-36.5,144.5,2024-04-08,2024-04-21
-36.5,144.5,2024-04-22,2024-05-05
-36.5,144.5,2024-05-06,2024-05-18
-36.5,144.5,2024-05-22,2024-05-29
-36.5,144.5,2024-06-06,2024-06-17
-36.5,144.5,2024-06-25,2024-06-25
-36.5,144.5,2024-08-10,2024-08-10
-36.5,144.5,2024-09-15,2024-09-15
-36.5,144.5,2024-10-01,2024-10-01
-36.5,144.5,2024-12-04,2024-12-04
-36.5,144.5,2024-12-20,2024-12-20
-36.5,144.5,2025-01-12,2025-01-12
-36.5,144.5,2025-04-05,2025-04-17
-36.5,144.5,2025-04-23,2025-05-04
-36.5,144.5,2025-05-08,2025-05-21
-36.5,144.5,2025-05-30,2025-06-04
-36.5,144.5,2025-06-19,2025-06-19
-36.5,144.5,2025-07-23,2025-08-02
-36.5,144.5,2025-08-09,2025-08-14
-36.5,144.5,2025-10-28,2025-10-28
-36.5,144.5,2025-11-20,2025-11-21
-36.5,144.5,2025-12-04,2025-12-04
-36.5,144.5,2026-02-06,2026-02-13
-36.5,144.5,2026-03-23,2026-04-04
-36.5,144.5,2026-04-10,2026-04-21
-36.5,144.5,2026-04-24,2026-04-27
-36.5,145.0,2024-02-23,2024-02-23
-36.5,145.0,2024-03-26,2024-04-08
-36.5,145.0,2024-04-09,2024-04-22
-36.5,145.0,2024-04-23,2024-05-06
-36.5,145.0,2024-05-07,2024-05-18
-36.5,145.0,2024-05-21,2024-05-29
-36.5,145.0,2024-08-01,2024-08-01
-36.5,145.0,2024-09-10,2024-09-17
-36.5,145.0,2024-10-20,2024-10-20
-36.5,145.0,2024-11-28,2024-12-09
-36.5,145.0,2024-12-25,2024-12-25
-36.5,145.0,2025-01-10,2025-01-10
-36.5,145.0,2025-04-07,2025-04-18
-36.5,145.0,2025-04-21,2025-05-03
-36.5,145.0,2025-05-08,2025-05-21
-36.5,145.0,2025-05-30,2025-06-09
-36.5,145.0,2025-06-16,2025-06-22
-36.5,145.0,2025-06-30,2025-06-30
-36.5,145.0,2025-07-19,2025-07-21
-36.5,145.0,2025-08-11,2025-08-23
-36.5,145.0,2025-08-25,2025-08-30
-36.5,145.0,2025-09-11,2025-09-18
-36.5,145.0,2025-09-30,2025-10-11
-36.5,145.0,2025-10-18,2025-10-30
-36.5,145.0,2025-11-01,2025-11-01
-36.5,145.0,2025-12-01,2025-12-12
-36.5,145.0,2025-12-28,2025-12-28
-36.5,145.0,2026-01-30,2026-01-30
-36.5,145.0,2026-03-20,2026-03-30
-36.5,145.0,2026-04-05,2026-04-17
-36.5,145.0,2026-04-24,2026-04-26
-36.5,145.5,2024-02-01,2024-02-14
-36.5,145.5,2024-03-04,2024-03-15
-36.5,145.5,2024-03-21,2024-03-31
-36.5,145.5,2024-04-08,2024-04-21
-36.5,145.5,2024-04-22,2024-05-05
-36.5,145.5,2024-05-06,2024-05-18
-36.5,145.5,2024-05-22,2024-05-29
-36.5,145.5,2024-06-07,2024-06-18
-36.5,145.5,2024-06-29,2024-07-05
-36.5,145.5,2024-07-17,2024-07-17
-36.5,145.5,2024-08-03,2024-08-12
-36.5,145.5,2024-08-27,2024-08-30
-36.5,145.5,2024-09-18,2024-10-01
-36.5,145.5,2024-10-02,2024-10-12
-36.5,145.5,2024-10-19,2024-10-30
-36.5,145.5,2024-11-02,2024-11-08
-36.5,145.5,2024-12-20,2024-12-20
-36.5,145.5,2025-01-05,2025-01-05
-36.5,145.5,2025-01-26,2025-01-26
-36.5,145.5,2025-03-24,2025-04-03
-36.5,145.5,2025-04-09,2025-04-22
-36.5,145.5,2025-04-23,2025-05-06
-36.5,145.5,2025-05-08,2025-05-20
-36.5,145.5,2025-05-25,2025-06-05
-36.5,145.5,2025-06-20,2025-06-30
-36.5,145.5,2025-08-11,2025-08-19
-36.5,145.5,2025-09-09,2025-09-22
-36.5,145.5,2025-09-30,2025-10-13
-36.5,145.5,2025-10-27,2025-11-05
-36.5,145.5,2025-12-07,2025-12-08
-36.5,145.5,2025-12-23,2025-12-23
-36.5,145.5,2026-01-13,2026-01-13
-36.5,145.5,2026-03-30,2026-04-11
-36.5,145.5,2026-04-13,2026-04-26
-36.5,145.5,2026-04-27,2026-04-27
-36.5,146.0,2024-01-03,2024-01-03
-36.5,146.0,2024-01-19,2024-01-19
-36.5,146.0,2024-02-08,2024-02-14
-36.5,146.0,2024-03-27,2024-04-04
-36.5,146.0,2024-04-11,2024-04-24
-36.5,146.0,2024-04-26,2024-05-07
-36.5,146.0,2024-05-12,2024-05-23
-36.5,146.0,2024-05-26,2024-06-07
-36.5,146.0,2024-06-10,2024-06-10
-36.5,146.0,2024-07-06,2024-07-06
-36.5,146.0,2024-08-01,2024-08-01
-36.5,146.0,2024-08-15,2024-08-15
-36.5,146.0,2024-09-13,2024-09-13
-36.5,146.0,2024-10-27,2024-11-01
-36.5,146.0,2024-11-18,2024-11-18
-36.5,146.0,2024-12-04,2024-12-15
-36.5,146.0,2024-12-20,2024-12-31
-36.5,146.0,2025-01-05,2025-01-16
-36.5,146.0,2025-01-21,2025-01-31
-36.5,146.0,2025-02-25,2025-03-05
-36.5,146.0,2025-03-26,2025-04-07
-36.5,146.0,2025-04-10,2025-04-23
-36.5,146.0,2025-04-24,2025-05-03
-36.5,146.0,2025-05-09,2025-05-21
-36.5,146.0,2025-05-24,2025-06-05
-36.5,146.0,2025-06-11,2025-06-11
-36.5,146.0,2025-08-03,2025-08-03
-36.5,146.0,2025-08-19,2025-08-19
-36.5,146.0,2025-09-14,2025-09-23
-36.5,146.0,2025-10-04,2025-10-13
-36.5,146.0,2025-10-24,2025-10-30
-36.5,146.0,2025-11-10,2025-11-21
-36.5,146.0,2025-11-26,2025-12-07
-36.5,146.0,2025-12-18,2025-12-28
-36.5,146.0,2026-01-08,2026-01-18
-36.5,146.0,2026-01-24,2026-02-03
-36.5,146.0,2026-02-18,2026-02-18
-36.5,146.0,2026-03-23,2026-04-05
-36.5,146.0,2026-04-07,2026-04-20
-36.5,146.0,2026-04-21,2026-04-27
-36.5,146.5,2024-02-13,2024-02-14
-36.5,146.5,2024-03-22,2024-04-04
-36.5,146.5,2024-04-12,2024-04-25
-36.5,146.5,2024-04-26,2024-05-07
-36.5,146.5,2024-05-14,2024-05-27
-36.5,146.5,2024-05-28,2024-06-07
-36.5,146.5,2024-06-12,2024-06-22
-36.5,146.5,2024-07-01,2024-07-04
-36.5,146.5,2024-07-31,2024-07-31
-36.5,146.5,2024-09-07,2024-09-16
-36.5,146.5,2024-10-02,2024-10-08
-36.5,146.5,2024-10-19,2024-11-01
-36.5,146.5,2024-11-14,2024-11-14
-36.5,146.5,2025-03-27,2025-04-09
-36.5,146.5,2025-04-10,2025-04-22
-36.5,146.5,2025-04-24,2025-05-03
-36.5,146.5,2025-05-09,2025-05-13
-36.5,146.5,2025-05-28,2025-06-10
-36.5,146.5,2025-06-11,2025-06-21
-36.5,146.5,2025-06-27,2025-06-27
-36.5,146.5,2025-07-13,2025-07-21
-36.5,146.5,2025-08-19,2025-08-23
-36.5,146.5,2025-09-06,2025-09-14
-36.5,146.5,2025-10-30,2025-11-10
-36.5,146.5,2025-11-21,2025-12-04
-36.5,146.5,2025-12-07,2025-12-07
-36.5,146.5,2025-12-23,2025-12-23
-36.5,146.5,2026-03-21,2026-03-21
-36.5,146.5,2026-04-08,2026-04-21
-36.5,146.5,2026-04-22,2026-04-27
-36.5,147.0,2024-03-16,2024-03-28
-36.5,147.0,2024-03-31,2024-04-12
-36.5,147.0,2024-04-14,2024-04-27
-36.5,147.0,2024-04-28,2024-05-06
-36.5,147.0,2024-05-14,2024-05-25
-36.5,147.0,2024-06-18,2024-06-23
-36.5,147.0,2024-08-01,2024-08-12
-36.5,147.0,2024-08-27,2024-09-07
-36.5,147.0,2024-09-17,2024-09-30
-36.5,147.0,2024-10-02,2024-10-14
-36.5,147.0,2024-10-19,2024-10-19
-36.5,147.0,2024-11-14,2024-11-14
-36.5,147.0,2025-04-01,2025-04-14
-36.5,147.0,2025-04-19,2025-05-02
-36.5,147.0,2025-05-03,2025-05-14
-36.5,147.0,2025-05-18,2025-05-31
-36.5,147.0,2025-06-03,2025-06-12
-36.5,147.0,2025-06-19,2025-06-29
-36.5,147.0,2025-07-04,2025-07-04
-36.5,147.0,2025-07-24,2025-08-03
-36.5,147.0,2025-08-24,2025-08-24
-36.5,147.0,2025-09-13,2025-09-15
-36.5,147.0,2025-09-29,2025-10-10
-36.5,147.0,2025-10-15,2025-10-17
-36.5,147.0,2025-11-01,2025-11-14
-36.5,147.0,2025-11-20,2025-11-20
-36.5,147.0,2026-03-20,2026-03-30
-36.5,147.0,2026-04-08,2026-04-21
-36.5,147.0,2026-04-22,2026-04-27
-36.5,147.5,2024-03-24,2024-04-04
-36.5,147.5,2024-04-17,2024-04-29
-36.5,147.5,2024-05-03,2024-05-06
-36.5,147.5,2024-05-28,2024-05-28
-36.5,147.5,2024-06-19,2024-06-22
-36.5,147.5,2024-07-04,2024-07-04
-36.5,147.5,2024-08-14,2024-08-14
-36.5,147.5,2024-09-18,2024-09-18
-36.5,147.5,2024-10-16,2024-10-16
-36.5,147.5,2025-02-07,2025-02-07
-36.5,147.5,2025-04-02,2025-04-15
-36.5,147.5,2025-04-16,2025-04-19
-36.5,147.5,2025-04-30,2025-05-13
-36.5,147.5,2025-05-14,2025-05-19
-36.5,147.5,2025-05-31,2025-06-05
-36.5,147.5,2025-08-19,2025-08-19
-36.5,147.5,2025-09-18,2025-09-18
-36.5,147.5,2025-11-01,2025-11-01
-36.5,147.5,2026-01-09,2026-01-22
-36.5,147.5,2026-01-23,2026-02-05
-36.5,147.5,2026-02-06,2026-02-06
-36.5,147.5,2026-04-02,2026-04-05
-36.5,147.5,2026-04-16,2026-04-27
-36.5,148.0,2024-03-26,2024-03-28
-36.5,148.0,2024-04-15,2024-04-28
-36.5,148.0,2024-04-30,2024-05-06
-36.5,148.0,2024-06-08,2024-06-16
-36.5,148.0,2024-12-27,2024-12-29
-36.5,148.0,2025-03-19,2025-03-19
-36.5,148.0,2025-04-30,2025-05-01
-36.5,148.0,2025-06-27,2025-07-04
-36.5,148.0,2025-08-25,2025-08-25
-36.5,148.0,2026-01-09,2026-01-22
-36.5,148.0,2026-01-23,2026-01-30
-36.5,148.0,2026-04-23,2026-04-23
-36.5,148.5,2024-04-12,2024-04-25
-36.5,148.5,2024-04-26,2024-04-28
-36.5,148.5,2024-08-13,2024-08-13
-36.5,148.5,2024-10-27,2024-10-27
-36.5,148.5,2024-12-14,2024-12-14
-36.5,148.5,2025-01-08,2025-01-08
-36.5,148.5,2025-03-07,2025-03-15
-36.5,148.5,2025-05-16,2025-05-16
-36.5,148.5,2025-09-02,2025-09-02
-36.5,148.5,2025-09-17,2025-09-29
-36.5,148.5,2026-03-14,2026-03-14
-36.5,148.5,2026-04-13,2026-04-26
-36.5,148.5,2026-04-27,2026-04-27
-36.5,149.0,2024-01-16,2024-01-16
-36.5,149.0,2024-03-26,2024-04-03
-36.5,149.0,2024-04-12,2024-04-12
-36.5,149.0,2024-06-21,2024-06-21
-36.5,149.0,2024-08-01,2024-08-11
-36.5,149.0,2024-08-19,2024-08-19
-36.5,149.0,2024-09-17,2024-09-17
-36.5,149.0,2024-10-09,2024-10-09
-36.5,149.0,2024-11-25,2024-11-25
-36.5,149.0,2025-02-19,2025-02-19
-36.5,149.0,2025-06-26,2025-06-26
-36.5,149.0,2025-07-18,2025-07-19
-36.5,149.0,2025-08-11,2025-08-11
-36.5,149.0,2025-09-29,2025-09-29
-36.5,149.0,2026-03-15,2026-03-15
-36.5,149.0,2026-04-01,2026-04-09
-36.5,149.5,2024-04-24,2024-05-07
-36.5,149.5,2024-06-09,2024-06-19
-36.5,149.5,2024-07-20,2024-07-20
-36.5,149.5,2024-08-12,2024-08-17
-36.5,149.5,2024-10-19,2024-10-19
-36.5,149.5,2025-03-12,2025-03-12
-36.5,149.5,2025-03-27,2025-03-27
-36.5,149.5,2025-04-12,2025-04-20
-36.5,149.5,2025-05-10,2025-05-15
-36.5,149.5,2025-06-05,2025-06-05
-36.5,149.5,2025-06-28,2025-06-28
-36.5,149.5,2025-07-12,2025-07-18
-36.5,149.5,2025-08-06,2025-08-12
-36.5,149.5,2025-08-23,2025-09-03
-36.5,149.5,2025-09-06,2025-09-19
-36.5,149.5,2025-09-20,2025-09-27
-36.5,149.5,2025-10-10,2025-10-20
-36.5,149.5,2026-02-20,2026-02-20
-36.5,149.5,2026-04-01,2026-04-13
-36.5,149.5,2026-04-15,2026-04-27
-36.5,150.0,2024-03-25,2024-03-25
-36.5,150.0,2024-04-26,2024-05-02
-36.5,150.0,2024-05-28,2024-05-28
-36.5,150.0,2024-07-04,2024-07-04
-36.5,150.0,2024-07-22,2024-07-23
-36.5,150.0,2024-08-16,2024-08-27
-36.5,150.0,2025-03-20,2025-03-20
-36.5,150.0,2025-04-10,2025-04-22
-36.5,150.0,2025-05-03,2025-05-16
-36.5,150.0,2025-06-13,2025-06-16
-36.5,150.0,2026-01-10,2026-01-10
-36.5,150.0,2026-04-01,2026-04-11
-36.5,150.0,2026-04-20,2026-04-27
-36.0,136.5,2024-09-25,2024-09-25
-36.0,136.5,2025-05-01,2025-05-01
-36.0,137.0,2024-03-13,2024-03-21
-36.0,137.0,2024-03-27,2024-04-07
-36.0,137.0,2024-04-17,2024-04-22
-36.0,137.0,2024-05-02,2024-05-15
-36.0,137.0,2024-05-16,2024-05-29
-36.0,137.0,2024-07-01,2024-07-02
-36.0,137.0,2024-07-22,2024-07-23
-36.0,137.0,2024-08-10,2024-08-14
-36.0,137.0,2024-08-27,2024-08-30
-36.0,137.0,2024-09-13,2024-09-17
-36.0,137.0,2024-10-09,2024-10-15
-36.0,137.0,2024-11-12,2024-11-12
-36.0,137.0,2024-12-07,2024-12-07
-36.0,137.0,2025-01-18,2025-01-18
-36.0,137.0,2025-04-04,2025-04-15
-36.0,137.0,2025-04-23,2025-05-05
-36.0,137.0,2025-05-07,2025-05-20
-36.0,137.0,2025-05-22,2025-06-01
-36.0,137.0,2025-06-12,2025-06-20
-36.0,137.0,2025-07-02,2025-07-10
-36.0,137.0,2025-08-20,2025-08-20
-36.0,137.0,2025-09-10,2025-09-12
-36.0,137.0,2025-09-24,2025-09-28
-36.0,137.0,2025-10-14,2025-10-14
-36.0,137.0,2025-11-11,2025-11-11
-36.0,137.0,2026-04-02,2026-04-15
-36.0,137.0,2026-04-16,2026-04-24
-36.0,137.5,2024-03-21,2024-03-22
-36.0,137.5,2024-04-17,2024-04-26
-36.0,137.5,2024-05-03,2024-05-14
-36.0,137.5,2024-05-17,2024-05-29
-36.0,137.5,2024-07-09,2024-07-09
-36.0,137.5,2024-10-08,2024-10-15
-36.0,137.5,2025-04-16,2025-04-24
-36.0,137.5,2025-05-01,2025-05-13
-36.0,137.5,2025-05-19,2025-05-23
-36.0,137.5,2025-06-11,2025-06-19
-36.0,137.5,2025-07-03,2025-07-06
-36.0,137.5,2025-09-17,2025-09-28
-36.0,137.5,2025-10-04,2025-10-15
-36.0,137.5,2025-10-31,2025-11-01
-36.0,137.5,2026-03-19,2026-03-31
-36.0,137.5,2026-04-02,2026-04-15
-36.0,137.5,2026-04-18,2026-04-18
-36.0,138.0,2024-05-10,2024-05-16
-36.0,138.0,2024-06-24,2024-06-24
-36.0,138.0,2024-10-21,2024-10-22
-36.0,138.0,2024-11-10,2024-11-13
-36.0,138.0,2025-04-11,2025-04-18
-36.0,138.0,2025-05-02,2025-05-13
-36.0,138.0,2026-04-23,2026-04-23
-36.0,139.5,2024-03-21,2024-03-21
-36.0,139.5,2024-04-04,2024-04-16
-36.0,139.5,2024-04-21,2024-05-04
-36.0,139.5,2024-05-28,2024-05-28
-36.0,139.5,2024-06-17,2024-06-17
-36.0,139.5,2024-07-08,2024-07-08
-36.0,139.5,2024-08-07,2024-08-14
-36.0,139.5,2024-09-06,2024-09-06
-36.0,139.5,2024-10-02,2024-10-02
-36.0,139.5,2024-10-19,2024-10-23
-36.0,139.5,2025-01-25,2025-01-25
-36.0,139.5,2025-05-29,2025-06-06
-36.0,139.5,2025-07-01,2025-07-01
-36.0,139.5,2025-07-16,2025-07-16
-36.0,139.5,2025-08-06,2025-08-12
-36.0,139.5,2025-09-12,2025-09-12
-36.0,139.5,2025-10-09,2025-10-09
-36.0,139.5,2025-10-23,2025-10-28
-36.0,140.0,2024-03-21,2024-03-26
-36.0,140.0,2024-04-05,2024-04-15
-36.0,140.0,2024-04-22,2024-05-04
-36.0,140.0,2024-05-07,2024-05-15
-36.0,140.0,2024-05-28,2024-06-07
-36.0,140.0,2024-07-05,2024-07-06
-36.0,140.0,2024-09-03,2024-09-03
-36.0,140.0,2024-10-16,2024-10-16
-36.0,140.0,2025-05-02,2025-05-02
-36.0,140.0,2025-05-25,2025-05-31
-36.0,140.0,2025-06-12,2025-06-20
-36.0,140.0,2026-01-03,2026-01-03
-36.0,140.0,2026-02-14,2026-02-14
-36.0,140.0,2026-04-21,2026-04-22
-36.0,140.5,2024-01-16,2024-01-16
-36.0,140.5,2024-04-04,2024-04-15
-36.0,140.5,2024-04-22,2024-05-03
-36.0,140.5,2024-05-07,2024-05-16
-36.0,140.5,2024-05-23,2024-05-27
-36.0,140.5,2024-06-06,2024-06-16
-36.0,140.5,2024-07-03,2024-07-03
-36.0,140.5,2024-12-04,2024-12-04
-36.0,140.5,2025-03-10,2025-03-10
-36.0,140.5,2025-04-03,2025-04-16
-36.0,140.5,2025-04-17,2025-04-23
-36.0,140.5,2025-05-02,2025-05-13
-36.0,140.5,2025-05-22,2025-05-22
-36.0,140.5,2025-06-19,2025-06-22
-36.0,140.5,2025-07-12,2025-07-18
-36.0,140.5,2025-08-12,2025-08-12
-36.0,140.5,2025-10-09,2025-10-09
-36.0,140.5,2026-03-23,2026-03-23
-36.0,140.5,2026-04-07,2026-04-15
-36.0,140.5,2026-04-21,2026-04-27
-36.0,141.0,2024-04-11,2024-04-22
-36.0,141.0,2024-04-28,2024-05-07
-36.0,141.0,2024-05-26,2024-06-07
-36.0,141.0,2024-06-27,2024-06-27
-36.0,141.0,2024-08-10,2024-08-14
-36.0,141.0,2024-08-25,2024-09-02
-36.0,141.0,2024-09-17,2024-09-17
-36.0,141.0,2024-10-07,2024-10-20
-36.0,141.0,2024-12-08,2024-12-08
-36.0,141.0,2025-04-14,2025-04-14
-36.0,141.0,2025-04-30,2025-05-13
-36.0,141.0,2025-07-08,2025-07-08
-36.0,141.0,2025-09-15,2025-09-15
-36.0,141.0,2026-03-23,2026-03-23
-36.0,141.5,2024-01-14,2024-01-14
-36.0,141.5,2024-03-22,2024-03-31
-36.0,141.5,2024-04-05,2024-04-17
-36.0,141.5,2024-04-21,2024-05-04
-36.0,141.5,2024-05-06,2024-05-13
-36.0,141.5,2024-05-22,2024-05-28
-36.0,141.5,2024-07-04,2024-07-04
-36.0,141.5,2024-08-09,2024-08-09
-36.0,141.5,2024-08-27,2024-08-27
-36.0,141.5,2024-10-06,2024-10-06
-36.0,141.5,2025-03-25,2025-04-02
-36.0,141.5,2025-04-24,2025-05-04
-36.0,141.5,2025-05-12,2025-05-13
-36.0,141.5,2026-04-06,2026-04-15
-36.0,141.5,2026-04-20,2026-04-27
-36.0,142.0,2024-03-25,2024-04-05
-36.0,142.0,2024-04-11,2024-04-24
-36.0,142.0,2024-04-26,2024-05-04
-36.0,142.0,2024-05-15,2024-05-28
-36.0,142.0,2024-06-06,2024-06-06
-36.0,142.0,2024-08-14,2024-08-14
-36.0,142.0,2024-10-14,2024-10-14
-36.0,142.0,2025-03-25,2025-03-26
-36.0,142.0,2025-04-10,2025-04-16
-36.0,142.0,2025-04-24,2025-04-27
-36.0,142.0,2025-05-15,2025-05-15
-36.0,142.0,2025-05-30,2025-06-03
-36.0,142.0,2026-03-23,2026-04-04
-36.0,142.0,2026-04-15,2026-04-24
-36.0,142.5,2024-01-23,2024-01-23
-36.0,142.5,2024-03-22,2024-03-31
-36.0,142.5,2024-04-12,2024-04-23
-36.0,142.5,2024-04-30,2024-05-05
-36.0,142.5,2024-05-16,2024-05-20
-36.0,142.5,2024-06-06,2024-06-06
-36.0,142.5,2024-09-10,2024-09-10
-36.0,142.5,2025-01-14,2025-01-14
-36.0,142.5,2025-03-26,2025-04-05
-36.0,142.5,2025-04-11,2025-04-23
-36.0,142.5,2025-05-09,2025-05-09
-36.0,142.5,2025-09-14,2025-09-14
-36.0,142.5,2026-03-07,2026-03-07
-36.0,142.5,2026-04-15,2026-04-21
-36.0,143.0,2024-03-05,2024-03-16
-36.0,143.0,2024-03-21,2024-03-28
-36.0,143.0,2024-04-04,2024-04-16
-36.0,143.0,2024-04-22,2024-05-02
-36.0,143.0,2024-05-09,2024-05-16
-36.0,143.0,2024-05-27,2024-05-29
-36.0,143.0,2025-03-19,2025-03-19
-36.0,143.0,2025-04-08,2025-04-16
-36.0,143.0,2025-05-21,2025-05-21
-36.0,143.0,2026-03-24,2026-04-03
-36.0,143.0,2026-04-15,2026-04-15
-36.0,143.5,2024-01-04,2024-01-04
